"date","year","month","day","11317001"
1999-01-05,1999,1,5,0.08
1999-01-06,1999,1,6,0.531
1999-01-07,1999,1,7,0.791
1999-01-08,1999,1,8,0.126
1999-01-09,1999,1,9,0
1999-01-10,1999,1,10,0
1999-01-11,1999,1,11,10.405
1999-01-12,1999,1,12,0.16
1999-01-13,1999,1,13,0
1999-01-14,1999,1,14,0
1999-01-15,1999,1,15,0
1999-01-16,1999,1,16,0
1999-01-17,1999,1,17,0.542
1999-01-18,1999,1,18,0
1999-01-19,1999,1,19,0
1999-01-20,1999,1,20,0
1999-01-21,1999,1,21,0
1999-01-22,1999,1,22,0
1999-01-23,1999,1,23,0
1999-01-24,1999,1,24,6
1999-01-25,1999,1,25,0
1999-01-26,1999,1,26,2.725
1999-01-27,1999,1,27,0
1999-01-28,1999,1,28,0
1999-01-29,1999,1,29,0.003
1999-01-30,1999,1,30,0
1999-01-31,1999,1,31,0
1999-02-01,1999,2,1,0.95
1999-02-02,1999,2,2,0.724
1999-02-03,1999,2,3,0.086
1999-02-04,1999,2,4,0
1999-02-05,1999,2,5,0
1999-02-06,1999,2,6,0
1999-02-07,1999,2,7,5.288
1999-02-08,1999,2,8,0
1999-02-09,1999,2,9,1.645
1999-02-10,1999,2,10,6.65
1999-02-11,1999,2,11,0
1999-02-12,1999,2,12,0.06
1999-02-13,1999,2,13,0
1999-02-14,1999,2,14,5.976
1999-02-15,1999,2,15,0.323
1999-02-16,1999,2,16,0.03
1999-02-17,1999,2,17,0.565
1999-02-18,1999,2,18,0.369
1999-02-19,1999,2,19,0
1999-02-20,1999,2,20,0
1999-02-21,1999,2,21,0
1999-02-22,1999,2,22,0.13
1999-02-23,1999,2,23,0
1999-02-24,1999,2,24,0.798
1999-02-25,1999,2,25,5.781
1999-02-26,1999,2,26,1.3
1999-02-27,1999,2,27,0
1999-02-28,1999,2,28,0.563
1999-03-01,1999,3,1,0
1999-03-02,1999,3,2,0
1999-03-03,1999,3,3,0
1999-03-04,1999,3,4,0
1999-03-05,1999,3,5,0.036
1999-03-06,1999,3,6,0
1999-03-07,1999,3,7,0
1999-03-08,1999,3,8,1.591
1999-03-09,1999,3,9,0.582
1999-03-10,1999,3,10,0
1999-03-11,1999,3,11,0
1999-03-12,1999,3,12,0
1999-03-13,1999,3,13,0
1999-03-14,1999,3,14,0.505
1999-03-15,1999,3,15,0
1999-03-16,1999,3,16,1.354
1999-03-17,1999,3,17,0
1999-03-18,1999,3,18,0
1999-03-19,1999,3,19,0
1999-03-20,1999,3,20,0
1999-03-21,1999,3,21,0
1999-03-22,1999,3,22,20.778
1999-03-23,1999,3,23,8.426
1999-03-24,1999,3,24,0
1999-03-25,1999,3,25,0
1999-03-26,1999,3,26,0
1999-03-27,1999,3,27,0.02
1999-03-28,1999,3,28,0
1999-03-29,1999,3,29,0
1999-03-30,1999,3,30,0
1999-03-31,1999,3,31,0
1999-04-01,1999,4,1,0
1999-04-02,1999,4,2,0
1999-04-03,1999,4,3,0
1999-04-04,1999,4,4,1.302
1999-04-05,1999,4,5,0
1999-04-06,1999,4,6,8.259
1999-04-07,1999,4,7,0
1999-04-08,1999,4,8,0
1999-04-09,1999,4,9,0
1999-04-10,1999,4,10,0
1999-04-11,1999,4,11,0
1999-04-12,1999,4,12,0.079
1999-04-13,1999,4,13,1.741
1999-04-14,1999,4,14,0
1999-04-15,1999,4,15,0
1999-04-16,1999,4,16,0.856
1999-04-17,1999,4,17,0
1999-04-18,1999,4,18,0
1999-04-19,1999,4,19,0
1999-04-20,1999,4,20,7.308
1999-04-21,1999,4,21,3.714
1999-04-22,1999,4,22,0
1999-04-23,1999,4,23,0
1999-04-24,1999,4,24,0
1999-04-25,1999,4,25,0
1999-04-26,1999,4,26,0
1999-04-27,1999,4,27,1.03
1999-04-28,1999,4,28,0.496
1999-04-29,1999,4,29,2.778
1999-04-30,1999,4,30,2.474
1999-05-01,1999,5,1,0
1999-05-02,1999,5,2,0
1999-05-03,1999,5,3,0.368
1999-05-04,1999,5,4,0.252
1999-05-05,1999,5,5,0.418
1999-05-06,1999,5,6,2.684
1999-05-07,1999,5,7,0
1999-05-08,1999,5,8,8.38
1999-05-09,1999,5,9,4.337
1999-05-10,1999,5,10,0.147
1999-05-11,1999,5,11,12.804
1999-05-12,1999,5,12,0.001
1999-05-13,1999,5,13,5.487
1999-05-14,1999,5,14,0
1999-05-15,1999,5,15,0
1999-05-16,1999,5,16,0
1999-05-17,1999,5,17,0
1999-05-18,1999,5,18,0
1999-05-19,1999,5,19,8.044
1999-05-20,1999,5,20,1.932
1999-05-21,1999,5,21,0
1999-05-22,1999,5,22,0
1999-05-23,1999,5,23,0
1999-05-24,1999,5,24,15.996
1999-05-25,1999,5,25,0
1999-05-26,1999,5,26,0
1999-05-27,1999,5,27,0
1999-05-28,1999,5,28,0
1999-05-29,1999,5,29,2.06
1999-05-30,1999,5,30,0
1999-05-31,1999,5,31,0
1999-06-01,1999,6,1,1.888
1999-06-02,1999,6,2,0
1999-06-03,1999,6,3,0
1999-06-04,1999,6,4,0
1999-06-05,1999,6,5,12.805
1999-06-06,1999,6,6,0.256
1999-06-07,1999,6,7,4.098
1999-06-08,1999,6,8,0
1999-06-09,1999,6,9,8.625
1999-06-10,1999,6,10,4.502
1999-06-11,1999,6,11,2.657
1999-06-12,1999,6,12,10.686
1999-06-13,1999,6,13,3.92
1999-06-14,1999,6,14,0
1999-06-15,1999,6,15,0
1999-06-16,1999,6,16,0
1999-06-17,1999,6,17,0.806
1999-06-18,1999,6,18,14.012
1999-06-19,1999,6,19,14.332
1999-06-20,1999,6,20,20.786
1999-06-21,1999,6,21,9.504
1999-06-22,1999,6,22,5.406
1999-06-23,1999,6,23,8.647
1999-06-24,1999,6,24,2.894
1999-06-25,1999,6,25,0
1999-06-26,1999,6,26,0
1999-06-27,1999,6,27,0
1999-06-28,1999,6,28,0
1999-06-29,1999,6,29,0
1999-06-30,1999,6,30,0
1999-07-01,1999,7,1,0
1999-07-02,1999,7,2,0
1999-07-03,1999,7,3,6.017
1999-07-04,1999,7,4,0
1999-07-05,1999,7,5,0
1999-07-06,1999,7,6,0
1999-07-07,1999,7,7,0.107
1999-07-08,1999,7,8,0.9
1999-07-09,1999,7,9,0
1999-07-10,1999,7,10,0
1999-07-11,1999,7,11,5.559
1999-07-12,1999,7,12,0.131
1999-07-13,1999,7,13,0
1999-07-14,1999,7,14,0
1999-07-15,1999,7,15,0
1999-07-16,1999,7,16,2.028
1999-07-17,1999,7,17,0.273
1999-07-18,1999,7,18,4.013
1999-07-19,1999,7,19,0.109
1999-07-20,1999,7,20,1.065
1999-07-21,1999,7,21,3.236
1999-07-22,1999,7,22,9.126
1999-07-23,1999,7,23,3.222
1999-07-24,1999,7,24,8.685
1999-07-25,1999,7,25,18.2
1999-07-26,1999,7,26,0
1999-07-27,1999,7,27,3.903
1999-07-28,1999,7,28,13.516
1999-07-29,1999,7,29,1.972
1999-07-30,1999,7,30,2.511
1999-07-31,1999,7,31,1.086
1999-08-01,1999,8,1,0
1999-08-02,1999,8,2,0
1999-08-03,1999,8,3,0
1999-08-04,1999,8,4,0
1999-08-05,1999,8,5,2.108
1999-08-06,1999,8,6,0
1999-08-07,1999,8,7,3.933
1999-08-08,1999,8,8,14.52
1999-08-09,1999,8,9,15.408
1999-08-10,1999,8,10,0
1999-08-11,1999,8,11,0
1999-08-12,1999,8,12,0
1999-08-13,1999,8,13,0
1999-08-14,1999,8,14,0.376
1999-08-15,1999,8,15,0
1999-08-16,1999,8,16,0
1999-08-17,1999,8,17,11.873
1999-08-18,1999,8,18,6.01
1999-08-19,1999,8,19,6.336
1999-08-20,1999,8,20,0.19
1999-08-21,1999,8,21,0
1999-08-22,1999,8,22,0
1999-08-23,1999,8,23,0
1999-08-24,1999,8,24,0
1999-08-25,1999,8,25,9.647
1999-08-26,1999,8,26,0.178
1999-08-27,1999,8,27,3.281
1999-08-28,1999,8,28,0.623
1999-08-29,1999,8,29,16.478
1999-08-30,1999,8,30,7.166
1999-08-31,1999,8,31,0.172
1999-09-01,1999,9,1,0
1999-09-02,1999,9,2,0
1999-09-03,1999,9,3,0
1999-09-04,1999,9,4,16.174
1999-09-05,1999,9,5,0.849
1999-09-06,1999,9,6,1
1999-09-07,1999,9,7,0.628
1999-09-08,1999,9,8,0
1999-09-09,1999,9,9,0
1999-09-10,1999,9,10,1.318
1999-09-11,1999,9,11,0.223
1999-09-12,1999,9,12,24.561
1999-09-13,1999,9,13,0
1999-09-14,1999,9,14,1.588
1999-09-15,1999,9,15,22.805
1999-09-16,1999,9,16,0
1999-09-17,1999,9,17,0.027
1999-09-18,1999,9,18,0
1999-09-19,1999,9,19,2.672
1999-09-20,1999,9,20,0
1999-09-21,1999,9,21,0.052
1999-09-22,1999,9,22,0
1999-09-23,1999,9,23,0
1999-09-24,1999,9,24,0
1999-09-25,1999,9,25,0
1999-09-26,1999,9,26,0
1999-09-27,1999,9,27,1.637
1999-09-28,1999,9,28,0
1999-09-29,1999,9,29,0.956
1999-09-30,1999,9,30,0
1999-10-01,1999,10,1,0
1999-10-02,1999,10,2,0
1999-10-03,1999,10,3,0
1999-10-04,1999,10,4,0
1999-10-05,1999,10,5,0.302
1999-10-06,1999,10,6,0.386
1999-10-07,1999,10,7,2.186
1999-10-08,1999,10,8,0
1999-10-09,1999,10,9,0
1999-10-10,1999,10,10,3.911
1999-10-11,1999,10,11,0.056
1999-10-12,1999,10,12,0.229
1999-10-13,1999,10,13,0
1999-10-14,1999,10,14,0
1999-10-15,1999,10,15,1.458
1999-10-16,1999,10,16,0.219
1999-10-17,1999,10,17,0.258
1999-10-18,1999,10,18,0
1999-10-19,1999,10,19,0.382
1999-10-20,1999,10,20,1.948
1999-10-21,1999,10,21,0.791
1999-10-22,1999,10,22,0.001
1999-10-23,1999,10,23,0.03
1999-10-24,1999,10,24,0.06
1999-10-25,1999,10,25,0.232
1999-10-26,1999,10,26,0.882
1999-10-27,1999,10,27,0
1999-10-28,1999,10,28,0
1999-10-29,1999,10,29,0
1999-10-30,1999,10,30,0
1999-10-31,1999,10,31,8.814
1999-11-01,1999,11,1,1.771
1999-11-02,1999,11,2,0
1999-11-03,1999,11,3,0
1999-11-04,1999,11,4,4.544
1999-11-05,1999,11,5,0.027
1999-11-06,1999,11,6,0.266
1999-11-07,1999,11,7,0
1999-11-08,1999,11,8,0
1999-11-09,1999,11,9,3
1999-11-10,1999,11,10,0.326
1999-11-11,1999,11,11,0
1999-11-12,1999,11,12,3.767
1999-11-13,1999,11,13,0
1999-11-14,1999,11,14,0.129
1999-11-15,1999,11,15,0
1999-11-16,1999,11,16,0
1999-11-17,1999,11,17,0
1999-11-18,1999,11,18,0.065
1999-11-19,1999,11,19,0.011
1999-11-20,1999,11,20,1.39
1999-11-21,1999,11,21,0
1999-11-22,1999,11,22,1.336
1999-11-23,1999,11,23,0.146
1999-11-24,1999,11,24,0
1999-11-25,1999,11,25,1.405
1999-11-26,1999,11,26,0.048
1999-11-27,1999,11,27,11.688
1999-11-28,1999,11,28,0
1999-11-29,1999,11,29,0.733
1999-11-30,1999,11,30,0
1999-12-01,1999,12,1,0
1999-12-02,1999,12,2,0.064
1999-12-03,1999,12,3,0
1999-12-04,1999,12,4,0.115
1999-12-05,1999,12,5,0
1999-12-06,1999,12,6,0
1999-12-07,1999,12,7,2.064
1999-12-08,1999,12,8,0
1999-12-09,1999,12,9,0
1999-12-10,1999,12,10,1.92
1999-12-11,1999,12,11,0
1999-12-12,1999,12,12,0
1999-12-13,1999,12,13,0
1999-12-14,1999,12,14,0
1999-12-15,1999,12,15,0.244
1999-12-16,1999,12,16,0
1999-12-17,1999,12,17,0
1999-12-18,1999,12,18,0
1999-12-19,1999,12,19,0.129
1999-12-20,1999,12,20,10.095
1999-12-21,1999,12,21,0.088
1999-12-22,1999,12,22,0
1999-12-23,1999,12,23,0.061
1999-12-24,1999,12,24,0
1999-12-25,1999,12,25,0
1999-12-26,1999,12,26,0
1999-12-27,1999,12,27,0
1999-12-28,1999,12,28,0.001
1999-12-29,1999,12,29,0.039
1999-12-30,1999,12,30,10.036
1999-12-31,1999,12,31,0.174
2000-01-01,2000,1,1,0.015
2000-01-02,2000,1,2,0
2000-01-03,2000,1,3,0
2000-01-04,2000,1,4,0.127
2000-01-05,2000,1,5,0.502
2000-01-06,2000,1,6,0.332
2000-01-07,2000,1,7,0
2000-01-08,2000,1,8,0.404
2000-01-09,2000,1,9,0
2000-01-10,2000,1,10,0
2000-01-11,2000,1,11,0.202
2000-01-12,2000,1,12,0.031
2000-01-13,2000,1,13,0
2000-01-14,2000,1,14,0
2000-01-15,2000,1,15,1.173
2000-01-16,2000,1,16,0
2000-01-17,2000,1,17,0
2000-01-18,2000,1,18,0
2000-01-19,2000,1,19,5.508
2000-01-20,2000,1,20,0.068
2000-01-21,2000,1,21,0
2000-01-22,2000,1,22,0.225
2000-01-23,2000,1,23,1.309
2000-01-24,2000,1,24,0.703
2000-01-25,2000,1,25,0.794
2000-01-26,2000,1,26,0
2000-01-27,2000,1,27,3.028
2000-01-28,2000,1,28,2.987
2000-01-29,2000,1,29,0.401
2000-01-30,2000,1,30,2.103
2000-01-31,2000,1,31,0.266
2000-02-01,2000,2,1,0
2000-02-02,2000,2,2,1.246
2000-02-03,2000,2,3,2.574
2000-02-04,2000,2,4,0
2000-02-05,2000,2,5,0
2000-02-06,2000,2,6,1.341
2000-02-07,2000,2,7,0
2000-02-08,2000,2,8,3.842
2000-02-09,2000,2,9,3.697
2000-02-10,2000,2,10,0
2000-02-11,2000,2,11,0
2000-02-12,2000,2,12,0
2000-02-13,2000,2,13,0
2000-02-14,2000,2,14,0
2000-02-15,2000,2,15,0
2000-02-16,2000,2,16,9.375
2000-02-17,2000,2,17,0
2000-02-18,2000,2,18,0
2000-02-19,2000,2,19,0
2000-02-20,2000,2,20,0
2000-02-21,2000,2,21,2.155
2000-02-22,2000,2,22,0
2000-02-23,2000,2,23,0
2000-02-24,2000,2,24,0
2000-02-25,2000,2,25,0
2000-02-26,2000,2,26,0
2000-02-27,2000,2,27,0
2000-02-28,2000,2,28,0.043
2000-02-29,2000,2,29,0
2000-03-01,2000,3,1,0
2000-03-02,2000,3,2,0
2000-03-03,2000,3,3,0
2000-03-04,2000,3,4,0.001
2000-03-05,2000,3,5,15.717
2000-03-06,2000,3,6,0.142
2000-03-07,2000,3,7,0
2000-03-08,2000,3,8,0
2000-03-09,2000,3,9,0
2000-03-10,2000,3,10,0
2000-03-11,2000,3,11,0
2000-03-12,2000,3,12,1.508
2000-03-13,2000,3,13,11.157
2000-03-14,2000,3,14,0
2000-03-15,2000,3,15,1.09
2000-03-16,2000,3,16,0
2000-03-17,2000,3,17,0
2000-03-18,2000,3,18,0
2000-03-19,2000,3,19,6.182
2000-03-20,2000,3,20,0
2000-03-21,2000,3,21,0
2000-03-22,2000,3,22,16.34
2000-03-23,2000,3,23,0
2000-03-24,2000,3,24,0
2000-03-25,2000,3,25,0
2000-03-26,2000,3,26,0.886
2000-03-27,2000,3,27,0
2000-03-28,2000,3,28,0
2000-03-29,2000,3,29,2.46
2000-03-30,2000,3,30,0.39
2000-03-31,2000,3,31,0
2000-04-01,2000,4,1,0
2000-04-02,2000,4,2,0
2000-04-03,2000,4,3,1.8
2000-04-04,2000,4,4,3.882
2000-04-05,2000,4,5,0
2000-04-06,2000,4,6,0
2000-04-07,2000,4,7,0.372
2000-04-08,2000,4,8,0
2000-04-09,2000,4,9,0
2000-04-10,2000,4,10,0.362
2000-04-11,2000,4,11,0
2000-04-12,2000,4,12,0
2000-04-13,2000,4,13,0
2000-04-14,2000,4,14,0
2000-04-15,2000,4,15,0
2000-04-16,2000,4,16,0
2000-04-17,2000,4,17,0
2000-04-18,2000,4,18,0.516
2000-04-19,2000,4,19,3.543
2000-04-20,2000,4,20,4.553
2000-04-21,2000,4,21,8.047
2000-04-22,2000,4,22,2.574
2000-04-23,2000,4,23,11.237
2000-04-24,2000,4,24,26.966
2000-04-25,2000,4,25,7.501
2000-04-26,2000,4,26,5.409
2000-04-27,2000,4,27,0
2000-04-28,2000,4,28,0
2000-04-29,2000,4,29,0
2000-04-30,2000,4,30,14.343
2000-05-01,2000,5,1,0.202
2000-05-02,2000,5,2,0
2000-05-03,2000,5,3,0
2000-05-04,2000,5,4,3.18
2000-05-05,2000,5,5,6.66
2000-05-06,2000,5,6,0
2000-05-07,2000,5,7,9.963
2000-05-08,2000,5,8,0.453
2000-05-09,2000,5,9,0.042
2000-05-10,2000,5,10,2.483
2000-05-11,2000,5,11,0
2000-05-12,2000,5,12,0.151
2000-05-13,2000,5,13,0.182
2000-05-14,2000,5,14,0
2000-05-15,2000,5,15,4.159
2000-05-16,2000,5,16,0
2000-05-17,2000,5,17,0.044
2000-05-18,2000,5,18,2.879
2000-05-19,2000,5,19,2.534
2000-05-20,2000,5,20,7.415
2000-05-21,2000,5,21,0
2000-05-22,2000,5,22,0
2000-05-23,2000,5,23,0
2000-05-24,2000,5,24,7.77
2000-05-25,2000,5,25,1.153
2000-05-26,2000,5,26,1.658
2000-05-27,2000,5,27,3.375
2000-05-28,2000,5,28,0.002
2000-05-29,2000,5,29,0
2000-05-30,2000,5,30,0.09
2000-05-31,2000,5,31,3.053
2000-06-01,2000,6,1,4.505
2000-06-02,2000,6,2,14.366
2000-06-03,2000,6,3,9.712
2000-06-04,2000,6,4,16.925
2000-06-05,2000,6,5,0.137
2000-06-06,2000,6,6,5.865
2000-06-07,2000,6,7,0.095
2000-06-08,2000,6,8,0.046
2000-06-09,2000,6,9,0
2000-06-10,2000,6,10,0
2000-06-11,2000,6,11,9.257
2000-06-12,2000,6,12,0.213
2000-06-13,2000,6,13,0
2000-06-14,2000,6,14,0
2000-06-15,2000,6,15,0
2000-06-16,2000,6,16,0
2000-06-17,2000,6,17,0
2000-06-18,2000,6,18,0
2000-06-19,2000,6,19,0
2000-06-20,2000,6,20,0
2000-06-21,2000,6,21,4.78
2000-06-22,2000,6,22,14.784
2000-06-23,2000,6,23,0
2000-06-24,2000,6,24,0.78
2000-06-25,2000,6,25,0
2000-06-26,2000,6,26,0
2000-06-27,2000,6,27,5.509
2000-06-28,2000,6,28,0
2000-06-29,2000,6,29,4.994
2000-06-30,2000,6,30,1.004
2000-07-01,2000,7,1,3.3
2000-07-02,2000,7,2,0.131
2000-07-03,2000,7,3,2.458
2000-07-04,2000,7,4,0
2000-07-05,2000,7,5,9.132
2000-07-06,2000,7,6,0
2000-07-07,2000,7,7,0
2000-07-08,2000,7,8,0
2000-07-09,2000,7,9,0
2000-07-10,2000,7,10,0
2000-07-11,2000,7,11,0
2000-07-12,2000,7,12,0
2000-07-13,2000,7,13,4.947
2000-07-14,2000,7,14,0
2000-07-15,2000,7,15,4.41
2000-07-16,2000,7,16,1.414
2000-07-17,2000,7,17,0
2000-07-18,2000,7,18,0
2000-07-19,2000,7,19,4.1
2000-07-20,2000,7,20,0
2000-07-21,2000,7,21,0
2000-07-22,2000,7,22,5.935
2000-07-23,2000,7,23,0.937
2000-07-24,2000,7,24,3.567
2000-07-25,2000,7,25,0
2000-07-26,2000,7,26,0
2000-07-27,2000,7,27,0
2000-07-28,2000,7,28,0
2000-07-29,2000,7,29,3.258
2000-07-30,2000,7,30,25.369
2000-07-31,2000,7,31,14.874
2000-08-01,2000,8,1,0
2000-08-02,2000,8,2,0
2000-08-03,2000,8,3,0
2000-08-04,2000,8,4,8.248
2000-08-05,2000,8,5,0.539
2000-08-06,2000,8,6,3.135
2000-08-07,2000,8,7,2.072
2000-08-08,2000,8,8,0.039
2000-08-09,2000,8,9,0
2000-08-10,2000,8,10,0
2000-08-11,2000,8,11,0
2000-08-12,2000,8,12,0.016
2000-08-13,2000,8,13,0.233
2000-08-14,2000,8,14,0.361
2000-08-15,2000,8,15,0.049
2000-08-16,2000,8,16,0.609
2000-08-17,2000,8,17,0
2000-08-18,2000,8,18,0.147
2000-08-19,2000,8,19,7.258
2000-08-20,2000,8,20,1.887
2000-08-21,2000,8,21,0
2000-08-22,2000,8,22,0
2000-08-23,2000,8,23,0
2000-08-24,2000,8,24,0
2000-08-25,2000,8,25,1.196
2000-08-26,2000,8,26,0
2000-08-27,2000,8,27,2.436
2000-08-28,2000,8,28,0
2000-08-29,2000,8,29,1.12
2000-08-30,2000,8,30,1.318
2000-08-31,2000,8,31,0
2000-09-01,2000,9,1,0
2000-09-02,2000,9,2,0
2000-09-03,2000,9,3,0
2000-09-04,2000,9,4,1.65
2000-09-05,2000,9,5,12.793
2000-09-06,2000,9,6,2.512
2000-09-07,2000,9,7,3.277
2000-09-08,2000,9,8,0.081
2000-09-09,2000,9,9,4.938
2000-09-10,2000,9,10,15.155
2000-09-11,2000,9,11,5.665
2000-09-12,2000,9,12,0
2000-09-13,2000,9,13,0
2000-09-14,2000,9,14,0
2000-09-15,2000,9,15,0
2000-09-16,2000,9,16,0.656
2000-09-17,2000,9,17,8.151
2000-09-18,2000,9,18,1.286
2000-09-19,2000,9,19,0.097
2000-09-20,2000,9,20,0
2000-09-21,2000,9,21,1.833
2000-09-22,2000,9,22,1.439
2000-09-23,2000,9,23,0.741
2000-09-24,2000,9,24,3.286
2000-09-25,2000,9,25,0
2000-09-26,2000,9,26,1.241
2000-09-27,2000,9,27,3.157
2000-09-28,2000,9,28,0
2000-09-29,2000,9,29,3.404
2000-09-30,2000,9,30,0
2000-10-01,2000,10,1,0
2000-10-02,2000,10,2,0.286
2000-10-03,2000,10,3,0.447
2000-10-04,2000,10,4,0
2000-10-05,2000,10,5,4.25
2000-10-06,2000,10,6,0.035
2000-10-07,2000,10,7,1.517
2000-10-08,2000,10,8,0.8
2000-10-09,2000,10,9,0.067
2000-10-10,2000,10,10,6.999
2000-10-11,2000,10,11,4.642
2000-10-12,2000,10,12,1.96
2000-10-13,2000,10,13,0
2000-10-14,2000,10,14,0
2000-10-15,2000,10,15,0.03
2000-10-16,2000,10,16,0
2000-10-17,2000,10,17,0
2000-10-18,2000,10,18,0
2000-10-19,2000,10,19,0
2000-10-20,2000,10,20,1.046
2000-10-21,2000,10,21,0.023
2000-10-22,2000,10,22,0
2000-10-23,2000,10,23,0.056
2000-10-24,2000,10,24,0.089
2000-10-25,2000,10,25,0
2000-10-26,2000,10,26,0.084
2000-10-27,2000,10,27,0.014
2000-10-28,2000,10,28,0
2000-10-29,2000,10,29,0
2000-10-30,2000,10,30,0
2000-10-31,2000,10,31,0.015
2000-11-01,2000,11,1,0
2000-11-02,2000,11,2,0
2000-11-03,2000,11,3,2.361
2000-11-04,2000,11,4,3.649
2000-11-05,2000,11,5,0.198
2000-11-06,2000,11,6,0
2000-11-07,2000,11,7,0.205
2000-11-08,2000,11,8,0.115
2000-11-09,2000,11,9,4.674
2000-11-10,2000,11,10,1.207
2000-11-11,2000,11,11,2.642
2000-11-12,2000,11,12,0
2000-11-13,2000,11,13,0
2000-11-14,2000,11,14,0
2000-11-15,2000,11,15,0.179
2000-11-16,2000,11,16,1.916
2000-11-17,2000,11,17,2.348
2000-11-18,2000,11,18,0
2000-11-19,2000,11,19,0.869
2000-11-20,2000,11,20,0.065
2000-11-21,2000,11,21,0
2000-11-22,2000,11,22,0
2000-11-23,2000,11,23,0
2000-11-24,2000,11,24,0.048
2000-11-25,2000,11,25,6.253
2000-11-26,2000,11,26,0
2000-11-27,2000,11,27,0
2000-11-28,2000,11,28,0
2000-11-29,2000,11,29,0.121
2000-11-30,2000,11,30,0
2000-12-01,2000,12,1,0
2000-12-02,2000,12,2,5.776
2000-12-03,2000,12,3,0.013
2000-12-04,2000,12,4,0.023
2000-12-05,2000,12,5,0
2000-12-06,2000,12,6,0
2000-12-07,2000,12,7,0
2000-12-08,2000,12,8,0
2000-12-09,2000,12,9,8.127
2000-12-10,2000,12,10,0.128
2000-12-11,2000,12,11,0.604
2000-12-12,2000,12,12,1.417
2000-12-13,2000,12,13,0
2000-12-14,2000,12,14,0
2000-12-15,2000,12,15,16.474
2000-12-16,2000,12,16,1.961
2000-12-17,2000,12,17,0
2000-12-18,2000,12,18,0
2000-12-19,2000,12,19,0.047
2000-12-20,2000,12,20,0.003
2000-12-21,2000,12,21,0
2000-12-22,2000,12,22,0
2000-12-23,2000,12,23,0.1
2000-12-24,2000,12,24,15.108
2000-12-25,2000,12,25,8.768
2000-12-26,2000,12,26,0.207
2000-12-27,2000,12,27,3.32
2000-12-28,2000,12,28,4.78
2000-12-29,2000,12,29,11.574
2000-12-30,2000,12,30,2.009
2000-12-31,2000,12,31,2.365
2001-01-01,2001,1,1,0.658
2001-01-02,2001,1,2,0
2001-01-03,2001,1,3,0
2001-01-04,2001,1,4,1.364
2001-01-05,2001,1,5,7.05
2001-01-06,2001,1,6,11.152
2001-01-07,2001,1,7,0
2001-01-08,2001,1,8,0
2001-01-09,2001,1,9,0
2001-01-10,2001,1,10,0
2001-01-11,2001,1,11,3.8
2001-01-12,2001,1,12,0.042
2001-01-13,2001,1,13,1.465
2001-01-14,2001,1,14,2.576
2001-01-15,2001,1,15,0
2001-01-16,2001,1,16,0
2001-01-17,2001,1,17,0
2001-01-18,2001,1,18,0.925
2001-01-19,2001,1,19,0
2001-01-20,2001,1,20,5.064
2001-01-21,2001,1,21,2.556
2001-01-22,2001,1,22,0
2001-01-23,2001,1,23,0
2001-01-24,2001,1,24,0.279
2001-01-25,2001,1,25,0
2001-01-26,2001,1,26,10.528
2001-01-27,2001,1,27,0
2001-01-28,2001,1,28,1.836
2001-01-29,2001,1,29,17.19
2001-01-30,2001,1,30,22.149
2001-01-31,2001,1,31,0.34
2001-02-01,2001,2,1,0
2001-02-02,2001,2,2,0.647
2001-02-03,2001,2,3,0.012
2001-02-04,2001,2,4,0.062
2001-02-05,2001,2,5,11.579
2001-02-06,2001,2,6,6.686
2001-02-07,2001,2,7,0
2001-02-08,2001,2,8,0
2001-02-09,2001,2,9,0
2001-02-10,2001,2,10,0
2001-02-11,2001,2,11,11.189
2001-02-12,2001,2,12,0
2001-02-13,2001,2,13,0
2001-02-14,2001,2,14,4.83
2001-02-15,2001,2,15,0
2001-02-16,2001,2,16,0
2001-02-17,2001,2,17,0
2001-02-18,2001,2,18,0
2001-02-19,2001,2,19,0
2001-02-20,2001,2,20,0.095
2001-02-21,2001,2,21,0.087
2001-02-22,2001,2,22,0
2001-02-23,2001,2,23,0.005
2001-02-24,2001,2,24,0.051
2001-02-25,2001,2,25,6.299
2001-02-26,2001,2,26,0
2001-02-27,2001,2,27,0
2001-02-28,2001,2,28,0
2001-03-01,2001,3,1,0
2001-03-02,2001,3,2,0
2001-03-03,2001,3,3,0
2001-03-04,2001,3,4,0.078
2001-03-05,2001,3,5,0
2001-03-06,2001,3,6,0
2001-03-07,2001,3,7,12.144
2001-03-08,2001,3,8,22.925
2001-03-09,2001,3,9,25.677
2001-03-10,2001,3,10,0
2001-03-11,2001,3,11,0
2001-03-12,2001,3,12,0
2001-03-13,2001,3,13,0
2001-03-14,2001,3,14,0
2001-03-15,2001,3,15,0
2001-03-16,2001,3,16,0
2001-03-17,2001,3,17,0.412
2001-03-18,2001,3,18,0
2001-03-19,2001,3,19,0
2001-03-20,2001,3,20,0
2001-03-21,2001,3,21,0
2001-03-22,2001,3,22,0
2001-03-23,2001,3,23,0
2001-03-24,2001,3,24,0
2001-03-25,2001,3,25,0
2001-03-26,2001,3,26,0
2001-03-27,2001,3,27,4.758
2001-03-28,2001,3,28,0
2001-03-29,2001,3,29,0.564
2001-03-30,2001,3,30,0
2001-03-31,2001,3,31,15.061
2001-04-01,2001,4,1,0
2001-04-02,2001,4,2,0
2001-04-03,2001,4,3,0
2001-04-04,2001,4,4,0.126
2001-04-05,2001,4,5,4.117
2001-04-06,2001,4,6,0
