"date","year","month","day","11312001"
2000-02-24,2000,2,24,0
2000-02-25,2000,2,25,0
2000-02-26,2000,2,26,0
2000-02-27,2000,2,27,0
2000-02-28,2000,2,28,0
2000-02-29,2000,2,29,0
2000-03-01,2000,3,1,0
2000-03-02,2000,3,2,0
2000-03-03,2000,3,3,0
2000-03-04,2000,3,4,0
2000-03-05,2000,3,5,8.042
2000-03-06,2000,3,6,1.173
2000-03-07,2000,3,7,0
2000-03-08,2000,3,8,0
2000-03-09,2000,3,9,0
2000-03-10,2000,3,10,0
2000-03-11,2000,3,11,0
2000-03-12,2000,3,12,2.226
2000-03-13,2000,3,13,4.081
2000-03-14,2000,3,14,0
2000-03-15,2000,3,15,1.032
2000-03-16,2000,3,16,0
2000-03-17,2000,3,17,0
2000-03-18,2000,3,18,0
2000-03-19,2000,3,19,2.642
2000-03-20,2000,3,20,0
2000-03-21,2000,3,21,0
2000-03-22,2000,3,22,11.516
2000-03-23,2000,3,23,0
2000-03-24,2000,3,24,0
2000-03-25,2000,3,25,0
2000-03-26,2000,3,26,0
2000-03-27,2000,3,27,0
2000-03-28,2000,3,28,0
2000-03-29,2000,3,29,0.117
2000-03-30,2000,3,30,0
2000-03-31,2000,3,31,0
2000-04-01,2000,4,1,0
2000-04-02,2000,4,2,0
2000-04-03,2000,4,3,0.88
2000-04-04,2000,4,4,1.315
2000-04-05,2000,4,5,0
2000-04-06,2000,4,6,0
2000-04-07,2000,4,7,0
2000-04-08,2000,4,8,0
2000-04-09,2000,4,9,0
2000-04-10,2000,4,10,0.312
2000-04-11,2000,4,11,0
2000-04-12,2000,4,12,0
2000-04-13,2000,4,13,0
2000-04-14,2000,4,14,0
2000-04-15,2000,4,15,0
2000-04-16,2000,4,16,0
2000-04-17,2000,4,17,0
2000-04-18,2000,4,18,0.07
2000-04-19,2000,4,19,1.547
2000-04-20,2000,4,20,1.518
2000-04-21,2000,4,21,2.676
2000-04-22,2000,4,22,0.938
2000-04-23,2000,4,23,4.683
2000-04-24,2000,4,24,9.191
2000-04-25,2000,4,25,2.367
2000-04-26,2000,4,26,1.239
2000-04-27,2000,4,27,0
2000-04-28,2000,4,28,0
2000-04-29,2000,4,29,0
2000-04-30,2000,4,30,3.669
2000-05-01,2000,5,1,0.017
2000-05-02,2000,5,2,0
2000-05-03,2000,5,3,0
2000-05-04,2000,5,4,0.761
2000-05-05,2000,5,5,2.262
2000-05-06,2000,5,6,0
2000-05-07,2000,5,7,3.539
2000-05-08,2000,5,8,0
2000-05-09,2000,5,9,0.356
2000-05-10,2000,5,10,0.01
2000-05-11,2000,5,11,0
2000-05-12,2000,5,12,0
2000-05-13,2000,5,13,0
2000-05-14,2000,5,14,0
2000-05-15,2000,5,15,2.291
2000-05-16,2000,5,16,0
2000-05-17,2000,5,17,0
2000-05-18,2000,5,18,0.503
2000-05-19,2000,5,19,0.483
2000-05-20,2000,5,20,1.994
2000-05-21,2000,5,21,0
2000-05-22,2000,5,22,0
2000-05-23,2000,5,23,0
2000-05-24,2000,5,24,2.067
2000-05-25,2000,5,25,0.449
2000-05-26,2000,5,26,0.681
2000-05-27,2000,5,27,0.7
2000-05-28,2000,5,28,0
2000-05-29,2000,5,29,0
2000-05-30,2000,5,30,0
2000-05-31,2000,5,31,0.519
2000-06-01,2000,6,1,1.094
2000-06-02,2000,6,2,2.409
2000-06-03,2000,6,3,1.48
2000-06-04,2000,6,4,2.441
2000-06-05,2000,6,5,0
2000-06-06,2000,6,6,0.851
2000-06-07,2000,6,7,0
2000-06-08,2000,6,8,0
2000-06-09,2000,6,9,0
2000-06-10,2000,6,10,0
2000-06-11,2000,6,11,0.952
2000-06-12,2000,6,12,0
2000-06-13,2000,6,13,0
2000-06-14,2000,6,14,0
2000-06-15,2000,6,15,0
2000-06-16,2000,6,16,0
2000-06-17,2000,6,17,0
2000-06-18,2000,6,18,0
2000-06-19,2000,6,19,0
2000-06-20,2000,6,20,0
2000-06-21,2000,6,21,0.184
2000-06-22,2000,6,22,1.905
2000-06-23,2000,6,23,0
2000-06-24,2000,6,24,0.004
2000-06-25,2000,6,25,0
2000-06-26,2000,6,26,0
2000-06-27,2000,6,27,0.354
2000-06-28,2000,6,28,0
2000-06-29,2000,6,29,0.655
2000-06-30,2000,6,30,0.327
2000-07-01,2000,7,1,0.061
2000-07-02,2000,7,2,0
2000-07-03,2000,7,3,0
2000-07-04,2000,7,4,0
2000-07-05,2000,7,5,1.608
2000-07-06,2000,7,6,0
2000-07-07,2000,7,7,0
2000-07-08,2000,7,8,0
2000-07-09,2000,7,9,0
2000-07-10,2000,7,10,0
2000-07-11,2000,7,11,0
2000-07-12,2000,7,12,0
2000-07-13,2000,7,13,0.832
2000-07-14,2000,7,14,0
2000-07-15,2000,7,15,0.468
2000-07-16,2000,7,16,0.176
2000-07-17,2000,7,17,0
2000-07-18,2000,7,18,0
2000-07-19,2000,7,19,0.54
2000-07-20,2000,7,20,0
2000-07-21,2000,7,21,0
2000-07-22,2000,7,22,0.804
2000-07-23,2000,7,23,0.284
2000-07-24,2000,7,24,0.472
2000-07-25,2000,7,25,0
2000-07-26,2000,7,26,0
2000-07-27,2000,7,27,0
2000-07-28,2000,7,28,0
2000-07-29,2000,7,29,1.206
2000-07-30,2000,7,30,7.527
2000-07-31,2000,7,31,3.637
2000-08-01,2000,8,1,0
2000-08-02,2000,8,2,0
2000-08-03,2000,8,3,0
2000-08-04,2000,8,4,5.819
2000-08-05,2000,8,5,0.055
2000-08-06,2000,8,6,2.125
2000-08-07,2000,8,7,0.001
2000-08-08,2000,8,8,0
2000-08-09,2000,8,9,0
2000-08-10,2000,8,10,0
2000-08-11,2000,8,11,0
2000-08-12,2000,8,12,0
2000-08-13,2000,8,13,0
2000-08-14,2000,8,14,0
2000-08-15,2000,8,15,0
2000-08-16,2000,8,16,0.322
2000-08-17,2000,8,17,0
2000-08-18,2000,8,18,0.193
2000-08-19,2000,8,19,7.59
2000-08-20,2000,8,20,1.827
2000-08-21,2000,8,21,0
2000-08-22,2000,8,22,0
2000-08-23,2000,8,23,0
2000-08-24,2000,8,24,0
2000-08-25,2000,8,25,0.06
2000-08-26,2000,8,26,0
2000-08-27,2000,8,27,1.814
2000-08-28,2000,8,28,0
2000-08-29,2000,8,29,0.004
2000-08-30,2000,8,30,0.024
2000-08-31,2000,8,31,0
2000-09-01,2000,9,1,0
2000-09-02,2000,9,2,0
2000-09-03,2000,9,3,0
2000-09-04,2000,9,4,0.103
2000-09-05,2000,9,5,5.783
2000-09-06,2000,9,6,0.477
2000-09-07,2000,9,7,0.918
2000-09-08,2000,9,8,0
2000-09-09,2000,9,9,0.939
2000-09-10,2000,9,10,3.122
2000-09-11,2000,9,11,0.88
2000-09-12,2000,9,12,0
2000-09-13,2000,9,13,0
2000-09-14,2000,9,14,0
2000-09-15,2000,9,15,0
2000-09-16,2000,9,16,0
2000-09-17,2000,9,17,0.969
2000-09-18,2000,9,18,0.009
2000-09-19,2000,9,19,0.187
2000-09-20,2000,9,20,0
2000-09-21,2000,9,21,0.209
2000-09-22,2000,9,22,0.205
2000-09-23,2000,9,23,0.185
2000-09-24,2000,9,24,0.296
2000-09-25,2000,9,25,0
2000-09-26,2000,9,26,0.343
2000-09-27,2000,9,27,0.463
2000-09-28,2000,9,28,0
2000-09-29,2000,9,29,0.412
2000-09-30,2000,9,30,0
2000-10-01,2000,10,1,0
2000-10-02,2000,10,2,0
2000-10-03,2000,10,3,0.042
2000-10-04,2000,10,4,0
2000-10-05,2000,10,5,1.153
2000-10-06,2000,10,6,0
2000-10-07,2000,10,7,0.088
2000-10-08,2000,10,8,0.002
2000-10-09,2000,10,9,0
2000-10-10,2000,10,10,2.685
2000-10-11,2000,10,11,1.271
2000-10-12,2000,10,12,0.44
2000-10-13,2000,10,13,0
2000-10-14,2000,10,14,0
2000-10-15,2000,10,15,0
2000-10-16,2000,10,16,0
2000-10-17,2000,10,17,0
2000-10-18,2000,10,18,0
2000-10-19,2000,10,19,0
2000-10-20,2000,10,20,0.264
2000-10-21,2000,10,21,0
2000-10-22,2000,10,22,0
2000-10-23,2000,10,23,0.418
2000-10-24,2000,10,24,0
2000-10-25,2000,10,25,0
2000-10-26,2000,10,26,0
2000-10-27,2000,10,27,0.124
2000-10-28,2000,10,28,0
2000-10-29,2000,10,29,0
2000-10-30,2000,10,30,0.002
2000-10-31,2000,10,31,0
2000-11-01,2000,11,1,0
2000-11-02,2000,11,2,0
2000-11-03,2000,11,3,1.464
2000-11-04,2000,11,4,1.899
2000-11-05,2000,11,5,0.005
2000-11-06,2000,11,6,0
2000-11-07,2000,11,7,0.134
2000-11-08,2000,11,8,0.395
2000-11-09,2000,11,9,3.198
2000-11-10,2000,11,10,0.215
2000-11-11,2000,11,11,4.004
2000-11-12,2000,11,12,0
2000-11-13,2000,11,13,0
2000-11-14,2000,11,14,0
2000-11-15,2000,11,15,0.04
2000-11-16,2000,11,16,2.284
2000-11-17,2000,11,17,0.963
2000-11-18,2000,11,18,0
2000-11-19,2000,11,19,0.335
2000-11-20,2000,11,20,0
2000-11-21,2000,11,21,0
2000-11-22,2000,11,22,0
2000-11-23,2000,11,23,0
2000-11-24,2000,11,24,0
2000-11-25,2000,11,25,4.209
2000-11-26,2000,11,26,0
2000-11-27,2000,11,27,0
2000-11-28,2000,11,28,0
2000-11-29,2000,11,29,0.064
2000-11-30,2000,11,30,0
2000-12-01,2000,12,1,0
2000-12-02,2000,12,2,4.109
2000-12-03,2000,12,3,0
2000-12-04,2000,12,4,0
2000-12-05,2000,12,5,0
2000-12-06,2000,12,6,0
2000-12-07,2000,12,7,0
2000-12-08,2000,12,8,0
2000-12-09,2000,12,9,8.814
2000-12-10,2000,12,10,0
2000-12-11,2000,12,11,0
2000-12-12,2000,12,12,0.256
2000-12-13,2000,12,13,0
2000-12-14,2000,12,14,0
2000-12-15,2000,12,15,17.166
2000-12-16,2000,12,16,1.796
2000-12-17,2000,12,17,0
2000-12-18,2000,12,18,0
2000-12-19,2000,12,19,0
2000-12-20,2000,12,20,0
2000-12-21,2000,12,21,0
2000-12-22,2000,12,22,0
2000-12-23,2000,12,23,0.708
2000-12-24,2000,12,24,24.156
2000-12-25,2000,12,25,1.08
2000-12-26,2000,12,26,0
2000-12-27,2000,12,27,4.94
2000-12-28,2000,12,28,1.421
2000-12-29,2000,12,29,13.151
2000-12-30,2000,12,30,0.1
2000-12-31,2000,12,31,4.316
2001-01-01,2001,1,1,0
2001-01-02,2001,1,2,0
2001-01-03,2001,1,3,0
2001-01-04,2001,1,4,0.867
2001-01-05,2001,1,5,8.427
2001-01-06,2001,1,6,7.123
2001-01-07,2001,1,7,0
2001-01-08,2001,1,8,0
2001-01-09,2001,1,9,0
2001-01-10,2001,1,10,0
2001-01-11,2001,1,11,5.017
2001-01-12,2001,1,12,0
2001-01-13,2001,1,13,1.458
2001-01-14,2001,1,14,0
2001-01-15,2001,1,15,0
2001-01-16,2001,1,16,0
2001-01-17,2001,1,17,0
2001-01-18,2001,1,18,1.599
2001-01-19,2001,1,19,0
2001-01-20,2001,1,20,2.194
2001-01-21,2001,1,21,5.467
2001-01-22,2001,1,22,0
2001-01-23,2001,1,23,0
2001-01-24,2001,1,24,0
2001-01-25,2001,1,25,0
2001-01-26,2001,1,26,5.872
2001-01-27,2001,1,27,0
2001-01-28,2001,1,28,0.291
2001-01-29,2001,1,29,11.282
2001-01-30,2001,1,30,12.775
2001-01-31,2001,1,31,0
2001-02-01,2001,2,1,0
2001-02-02,2001,2,2,0
2001-02-03,2001,2,3,0.105
2001-02-04,2001,2,4,0.279
2001-02-05,2001,2,5,2.949
2001-02-06,2001,2,6,0.919
2001-02-07,2001,2,7,0
2001-02-08,2001,2,8,0
2001-02-09,2001,2,9,0
2001-02-10,2001,2,10,0
2001-02-11,2001,2,11,2.678
2001-02-12,2001,2,12,0
2001-02-13,2001,2,13,0
2001-02-14,2001,2,14,0.923
2001-02-15,2001,2,15,0
2001-02-16,2001,2,16,0
2001-02-17,2001,2,17,0
2001-02-18,2001,2,18,0
2001-02-19,2001,2,19,0
2001-02-20,2001,2,20,0
2001-02-21,2001,2,21,0
2001-02-22,2001,2,22,0
2001-02-23,2001,2,23,0
2001-02-24,2001,2,24,0
2001-02-25,2001,2,25,2.737
2001-02-26,2001,2,26,0
2001-02-27,2001,2,27,0
2001-02-28,2001,2,28,0
2001-03-01,2001,3,1,0
2001-03-02,2001,3,2,0
2001-03-03,2001,3,3,0
2001-03-04,2001,3,4,0
2001-03-05,2001,3,5,0
2001-03-06,2001,3,6,0
2001-03-07,2001,3,7,10.029
2001-03-08,2001,3,8,11.233
2001-03-09,2001,3,9,12.969
2001-03-10,2001,3,10,0
2001-03-11,2001,3,11,0
2001-03-12,2001,3,12,0
2001-03-13,2001,3,13,0
2001-03-14,2001,3,14,0
2001-03-15,2001,3,15,0
2001-03-16,2001,3,16,0
2001-03-17,2001,3,17,0
2001-03-18,2001,3,18,0
2001-03-19,2001,3,19,0
2001-03-20,2001,3,20,0
2001-03-21,2001,3,21,0
2001-03-22,2001,3,22,0
2001-03-23,2001,3,23,0
2001-03-24,2001,3,24,0
2001-03-25,2001,3,25,0
2001-03-26,2001,3,26,0
2001-03-27,2001,3,27,4.817
2001-03-28,2001,3,28,0
2001-03-29,2001,3,29,0.095
2001-03-30,2001,3,30,0
2001-03-31,2001,3,31,7.53
2001-04-01,2001,4,1,0
2001-04-02,2001,4,2,0
2001-04-03,2001,4,3,0
2001-04-04,2001,4,4,0
2001-04-05,2001,4,5,1.714
2001-04-06,2001,4,6,0
2001-04-07,2001,4,7,0
2001-04-08,2001,4,8,0
2001-04-09,2001,4,9,0
2001-04-10,2001,4,10,0
2001-04-11,2001,4,11,0.658
2001-04-12,2001,4,12,0
2001-04-13,2001,4,13,0
2001-04-14,2001,4,14,0
2001-04-15,2001,4,15,0.951
2001-04-16,2001,4,16,0
2001-04-17,2001,4,17,0
2001-04-18,2001,4,18,0
2001-04-19,2001,4,19,1.613
2001-04-20,2001,4,20,0
2001-04-21,2001,4,21,2.646
2001-04-22,2001,4,22,0
2001-04-23,2001,4,23,0
2001-04-24,2001,4,24,0.128
2001-04-25,2001,4,25,0
2001-04-26,2001,4,26,0.379
2001-04-27,2001,4,27,1.804
2001-04-28,2001,4,28,1.398
2001-04-29,2001,4,29,0
2001-04-30,2001,4,30,0
2001-05-01,2001,5,1,2.67
2001-05-02,2001,5,2,0
2001-05-03,2001,5,3,3.716
2001-05-04,2001,5,4,2.603
2001-05-05,2001,5,5,0.597
2001-05-06,2001,5,6,0
2001-05-07,2001,5,7,0
2001-05-08,2001,5,8,0.298
2001-05-09,2001,5,9,0
2001-05-10,2001,5,10,0
2001-05-11,2001,5,11,0
2001-05-12,2001,5,12,0
2001-05-13,2001,5,13,0
2001-05-14,2001,5,14,0
2001-05-15,2001,5,15,0
2001-05-16,2001,5,16,0.857
2001-05-17,2001,5,17,1.292
2001-05-18,2001,5,18,0.232
2001-05-19,2001,5,19,0.817
2001-05-20,2001,5,20,0
2001-05-21,2001,5,21,0.059
2001-05-22,2001,5,22,1.859
2001-05-23,2001,5,23,2.358
2001-05-24,2001,5,24,5.109
2001-05-25,2001,5,25,0
2001-05-26,2001,5,26,0
2001-05-27,2001,5,27,1.717
2001-05-28,2001,5,28,2.29
2001-05-29,2001,5,29,0
2001-05-30,2001,5,30,0
2001-05-31,2001,5,31,0
2001-06-01,2001,6,1,1.306
2001-06-02,2001,6,2,0.551
2001-06-03,2001,6,3,0
2001-06-04,2001,6,4,0.438
2001-06-05,2001,6,5,0.04
2001-06-06,2001,6,6,0
2001-06-07,2001,6,7,0.094
2001-06-08,2001,6,8,0
2001-06-09,2001,6,9,0
2001-06-10,2001,6,10,0.486
2001-06-11,2001,6,11,2.982
2001-06-12,2001,6,12,0
2001-06-13,2001,6,13,0.923
2001-06-14,2001,6,14,0
2001-06-15,2001,6,15,0
2001-06-16,2001,6,16,0
2001-06-17,2001,6,17,0
2001-06-18,2001,6,18,0
2001-06-19,2001,6,19,0
2001-06-20,2001,6,20,0.014
2001-06-21,2001,6,21,0.411
2001-06-22,2001,6,22,0
2001-06-23,2001,6,23,0.001
2001-06-24,2001,6,24,0.815
2001-06-25,2001,6,25,0
2001-06-26,2001,6,26,0
2001-06-27,2001,6,27,0
2001-06-28,2001,6,28,0.499
2001-06-29,2001,6,29,0.489
2001-06-30,2001,6,30,1.126
2001-07-01,2001,7,1,0
2001-07-02,2001,7,2,0.518
2001-07-03,2001,7,3,1.544
2001-07-04,2001,7,4,0
2001-07-05,2001,7,5,0.156
2001-07-06,2001,7,6,1.083
2001-07-07,2001,7,7,0
2001-07-08,2001,7,8,0.479
2001-07-09,2001,7,9,0
2001-07-10,2001,7,10,0
2001-07-11,2001,7,11,0
2001-07-12,2001,7,12,0.222
2001-07-13,2001,7,13,0
2001-07-14,2001,7,14,0.874
2001-07-15,2001,7,15,0
2001-07-16,2001,7,16,0
2001-07-17,2001,7,17,0
2001-07-18,2001,7,18,0
2001-07-19,2001,7,19,0
2001-07-20,2001,7,20,0
2001-07-21,2001,7,21,0
2001-07-22,2001,7,22,0
2001-07-23,2001,7,23,0
2001-07-24,2001,7,24,0
2001-07-25,2001,7,25,0
2001-07-26,2001,7,26,0.582
2001-07-27,2001,7,27,1.495
2001-07-28,2001,7,28,3.025
2001-07-29,2001,7,29,0.796
2001-07-30,2001,7,30,1.054
2001-07-31,2001,7,31,1.179
2001-08-01,2001,8,1,7.003
2001-08-02,2001,8,2,0
2001-08-03,2001,8,3,0
2001-08-04,2001,8,4,0.084
2001-08-05,2001,8,5,0
2001-08-06,2001,8,6,0
2001-08-07,2001,8,7,0
2001-08-08,2001,8,8,0
2001-08-09,2001,8,9,0.319
2001-08-10,2001,8,10,0.31
2001-08-11,2001,8,11,0
2001-08-12,2001,8,12,0
2001-08-13,2001,8,13,0.943
2001-08-14,2001,8,14,0
2001-08-15,2001,8,15,0
2001-08-16,2001,8,16,7.006
2001-08-17,2001,8,17,3.227
2001-08-18,2001,8,18,0
2001-08-19,2001,8,19,1.885
2001-08-20,2001,8,20,0
2001-08-21,2001,8,21,16.309
2001-08-22,2001,8,22,3.386
2001-08-23,2001,8,23,0
2001-08-24,2001,8,24,2.23
2001-08-25,2001,8,25,16.396
2001-08-26,2001,8,26,8.188
2001-08-27,2001,8,27,2.973
2001-08-28,2001,8,28,24.085
2001-08-29,2001,8,29,0
2001-08-30,2001,8,30,0
2001-08-31,2001,8,31,0
2001-09-01,2001,9,1,0.807
2001-09-02,2001,9,2,0
2001-09-03,2001,9,3,0
2001-09-04,2001,9,4,0
2001-09-05,2001,9,5,0
2001-09-06,2001,9,6,0
2001-09-07,2001,9,7,0.002
2001-09-08,2001,9,8,0
2001-09-09,2001,9,9,0.655
2001-09-10,2001,9,10,0
2001-09-11,2001,9,11,0
2001-09-12,2001,9,12,0
2001-09-13,2001,9,13,0
2001-09-14,2001,9,14,0.038
2001-09-15,2001,9,15,0
2001-09-16,2001,9,16,0
2001-09-17,2001,9,17,0.804
2001-09-18,2001,9,18,0
2001-09-19,2001,9,19,0.735
2001-09-20,2001,9,20,0
2001-09-21,2001,9,21,0.036
2001-09-22,2001,9,22,0.101
2001-09-23,2001,9,23,0.212
2001-09-24,2001,9,24,0
2001-09-25,2001,9,25,0
2001-09-26,2001,9,26,0
2001-09-27,2001,9,27,0
2001-09-28,2001,9,28,0
2001-09-29,2001,9,29,0
2001-09-30,2001,9,30,0
2001-10-01,2001,10,1,0
2001-10-02,2001,10,2,0
2001-10-03,2001,10,3,0.295
2001-10-04,2001,10,4,0
2001-10-05,2001,10,5,0
2001-10-06,2001,10,6,2.351
2001-10-07,2001,10,7,0.054
2001-10-08,2001,10,8,0
2001-10-09,2001,10,9,0.019
2001-10-10,2001,10,10,0
2001-10-11,2001,10,11,0
2001-10-12,2001,10,12,0
2001-10-13,2001,10,13,0
2001-10-14,2001,10,14,0
2001-10-15,2001,10,15,0
2001-10-16,2001,10,16,0
2001-10-17,2001,10,17,0
2001-10-18,2001,10,18,0
2001-10-19,2001,10,19,0
2001-10-20,2001,10,20,0
2001-10-21,2001,10,21,1.066
2001-10-22,2001,10,22,0
2001-10-23,2001,10,23,0
2001-10-24,2001,10,24,0
2001-10-25,2001,10,25,0.24
2001-10-26,2001,10,26,0
2001-10-27,2001,10,27,0
2001-10-28,2001,10,28,0
2001-10-29,2001,10,29,0
2001-10-30,2001,10,30,0
2001-10-31,2001,10,31,0
2001-11-01,2001,11,1,0
2001-11-02,2001,11,2,0
2001-11-03,2001,11,3,0
2001-11-04,2001,11,4,0
2001-11-05,2001,11,5,0
2001-11-06,2001,11,6,0
2001-11-07,2001,11,7,0.804
2001-11-08,2001,11,8,0
2001-11-09,2001,11,9,0
2001-11-10,2001,11,10,0.298
2001-11-11,2001,11,11,0
2001-11-12,2001,11,12,1.236
2001-11-13,2001,11,13,0
2001-11-14,2001,11,14,0
2001-11-15,2001,11,15,3.108
2001-11-16,2001,11,16,6.438
2001-11-17,2001,11,17,2.001
2001-11-18,2001,11,18,0
2001-11-19,2001,11,19,0.072
2001-11-20,2001,11,20,0
2001-11-21,2001,11,21,0
2001-11-22,2001,11,22,0
2001-11-23,2001,11,23,0
2001-11-24,2001,11,24,1.713
2001-11-25,2001,11,25,0
2001-11-26,2001,11,26,2.909
2001-11-27,2001,11,27,0.471
2001-11-28,2001,11,28,0
2001-11-29,2001,11,29,0
2001-11-30,2001,11,30,0
2001-12-01,2001,12,1,0
2001-12-02,2001,12,2,0.003
2001-12-03,2001,12,3,0
2001-12-04,2001,12,4,14.55
2001-12-05,2001,12,5,0
2001-12-06,2001,12,6,0
2001-12-07,2001,12,7,0
2001-12-08,2001,12,8,0
2001-12-09,2001,12,9,0
2001-12-10,2001,12,10,0
2001-12-11,2001,12,11,0
2001-12-12,2001,12,12,0.802
2001-12-13,2001,12,13,6.424
2001-12-14,2001,12,14,0
2001-12-15,2001,12,15,0
2001-12-16,2001,12,16,0
2001-12-17,2001,12,17,0
2001-12-18,2001,12,18,0
2001-12-19,2001,12,19,0.177
2001-12-20,2001,12,20,12.406
2001-12-21,2001,12,21,0.178
2001-12-22,2001,12,22,0
2001-12-23,2001,12,23,0
2001-12-24,2001,12,24,0
2001-12-25,2001,12,25,0
2001-12-26,2001,12,26,0
2001-12-27,2001,12,27,0.196
2001-12-28,2001,12,28,0.185
2001-12-29,2001,12,29,0
2001-12-30,2001,12,30,14.043
2001-12-31,2001,12,31,0.823
2002-01-01,2002,1,1,0
2002-01-02,2002,1,2,0
2002-01-03,2002,1,3,0
2002-01-04,2002,1,4,3.089
2002-01-05,2002,1,5,0.002
2002-01-06,2002,1,6,0.097
2002-01-07,2002,1,7,22.491
2002-01-08,2002,1,8,0
2002-01-09,2002,1,9,0
2002-01-10,2002,1,10,0.583
2002-01-11,2002,1,11,0
2002-01-12,2002,1,12,0
2002-01-13,2002,1,13,0
2002-01-14,2002,1,14,0.178
2002-01-15,2002,1,15,0
2002-01-16,2002,1,16,0
2002-01-17,2002,1,17,0
2002-01-18,2002,1,18,0
2002-01-19,2002,1,19,0
2002-01-20,2002,1,20,0
2002-01-21,2002,1,21,0
2002-01-22,2002,1,22,2.311
2002-01-23,2002,1,23,1.027
2002-01-24,2002,1,24,1.069
2002-01-25,2002,1,25,3.111
2002-01-26,2002,1,26,0
2002-01-27,2002,1,27,0
2002-01-28,2002,1,28,0
2002-01-29,2002,1,29,1.828
2002-01-30,2002,1,30,0.485
2002-01-31,2002,1,31,0
2002-02-01,2002,2,1,0
2002-02-02,2002,2,2,0
2002-02-03,2002,2,3,0
2002-02-04,2002,2,4,0
2002-02-05,2002,2,5,0
2002-02-06,2002,2,6,0
2002-02-07,2002,2,7,0
2002-02-08,2002,2,8,0
2002-02-09,2002,2,9,0
2002-02-10,2002,2,10,0
2002-02-11,2002,2,11,0.813
2002-02-12,2002,2,12,0
2002-02-13,2002,2,13,0
2002-02-14,2002,2,14,0.591
2002-02-15,2002,2,15,0
2002-02-16,2002,2,16,0
2002-02-17,2002,2,17,0
2002-02-18,2002,2,18,0.103
2002-02-19,2002,2,19,0
2002-02-20,2002,2,20,0
2002-02-21,2002,2,21,0
2002-02-22,2002,2,22,0
2002-02-23,2002,2,23,0
2002-02-24,2002,2,24,0.978
2002-02-25,2002,2,25,4.153
2002-02-26,2002,2,26,0
2002-02-27,2002,2,27,2.114
2002-02-28,2002,2,28,0
2002-03-01,2002,3,1,0
2002-03-02,2002,3,2,0
2002-03-03,2002,3,3,0.221
2002-03-04,2002,3,4,0
2002-03-05,2002,3,5,0
2002-03-06,2002,3,6,0
2002-03-07,2002,3,7,0
2002-03-08,2002,3,8,0
2002-03-09,2002,3,9,0
2002-03-10,2002,3,10,0
2002-03-11,2002,3,11,0
2002-03-12,2002,3,12,0
2002-03-13,2002,3,13,6.644
2002-03-14,2002,3,14,6.205
2002-03-15,2002,3,15,8.144
2002-03-16,2002,3,16,0
2002-03-17,2002,3,17,0
2002-03-18,2002,3,18,0
2002-03-19,2002,3,19,0
2002-03-20,2002,3,20,2.059
2002-03-21,2002,3,21,0
2002-03-22,2002,3,22,0
2002-03-23,2002,3,23,0
2002-03-24,2002,3,24,0
2002-03-25,2002,3,25,0
2002-03-26,2002,3,26,0
2002-03-27,2002,3,27,0
2002-03-28,2002,3,28,0
2002-03-29,2002,3,29,10.105
2002-03-30,2002,3,30,0
2002-03-31,2002,3,31,0
2002-04-01,2002,4,1,0
2002-04-02,2002,4,2,2.219
2002-04-03,2002,4,3,0.835
2002-04-04,2002,4,4,0
2002-04-05,2002,4,5,0
2002-04-06,2002,4,6,0.047
2002-04-07,2002,4,7,0
2002-04-08,2002,4,8,0
2002-04-09,2002,4,9,0
2002-04-10,2002,4,10,2.895
2002-04-11,2002,4,11,0.843
2002-04-12,2002,4,12,0
2002-04-13,2002,4,13,0.82
2002-04-14,2002,4,14,0
2002-04-15,2002,4,15,0
2002-04-16,2002,4,16,0
2002-04-17,2002,4,17,0
2002-04-18,2002,4,18,0
2002-04-19,2002,4,19,0.049
2002-04-20,2002,4,20,1.197
2002-04-21,2002,4,21,0.404
2002-04-22,2002,4,22,0
2002-04-23,2002,4,23,0.814
2002-04-24,2002,4,24,0
2002-04-25,2002,4,25,0.152
2002-04-26,2002,4,26,0.912
2002-04-27,2002,4,27,0.945
2002-04-28,2002,4,28,0
2002-04-29,2002,4,29,0
2002-04-30,2002,4,30,0
2002-05-01,2002,5,1,0
2002-05-02,2002,5,2,0
2002-05-03,2002,5,3,0.026
2002-05-04,2002,5,4,0
2002-05-05,2002,5,5,0
2002-05-06,2002,5,6,0
2002-05-07,2002,5,7,0
2002-05-08,2002,5,8,0
2002-05-09,2002,5,9,1.33
2002-05-10,2002,5,10,0
2002-05-11,2002,5,11,0
2002-05-12,2002,5,12,0
2002-05-13,2002,5,13,1.069
2002-05-14,2002,5,14,4.446
2002-05-15,2002,5,15,2.887
2002-05-16,2002,5,16,0
2002-05-17,2002,5,17,0
2002-05-18,2002,5,18,0
2002-05-19,2002,5,19,1.227
2002-05-20,2002,5,20,0
2002-05-21,2002,5,21,0.827
2002-05-22,2002,5,22,1.585
2002-05-23,2002,5,23,3.81
2002-05-24,2002,5,24,0.887
2002-05-25,2002,5,25,1.033
2002-05-26,2002,5,26,0.086
2002-05-27,2002,5,27,0
2002-05-28,2002,5,28,0
2002-05-29,2002,5,29,2.637
2002-05-30,2002,5,30,0
2002-05-31,2002,5,31,1.53
2002-06-01,2002,6,1,0
2002-06-02,2002,6,2,0.599
2002-06-03,2002,6,3,0.672
2002-06-04,2002,6,4,0
2002-06-05,2002,6,5,0
2002-06-06,2002,6,6,0
2002-06-07,2002,6,7,0.366
